CustomerID,BranchID,GuestCount,BookingDate,ArrivalTime,Notes,GuestName,GuestPhone,DeliveryType,DeliveryAddress,DeliveryFee,Status
bb8d5d99-e0b1-44a2-909e-6303c5e27860,e8936ec7-be74-4d45-923f-e4e55a3fe434,4,2025-01-08,,Leave at door,Nguyễn Thanh Đức,0550690600,DELIVERY,,49906.23515903973,CONFIRMED
1b60c235-c2b6-4d13-bef0-2edd39e68475,a8a4efa2-7654-4191-a19c-a10d493e95f7,1,2024-12-30,19:45,,Phạm Anh Anh,0544464423,DINE_IN,,0,CANCELLED
b727172f-4b35-4498-b4c2-31dc2f1e5337,117bb7b8-d45e-43f9-8416-c6c212d99854,1,2025-01-08,11:45,Birthday celebration,Vũ Anh Đức,0918126342,DINE_IN,,0,PENDING
3b7f0c7f-a2c9-4ba5-8163-4f43d6b5fd20,2d4f73c8-edc5-4ffc-a154-7252dd208139,3,2024-12-09,,Please call before delivery,Trần Minh Phương,0399183932,DELIVERY,,15000,CONFIRMED
0d7a7e91-84bb-4c4d-9c81-9ef60fb2285c,8ca20b45-b75a-4464-8a8b-4b5798830cd5,1,2024-12-29,,Please call before delivery,Nguyễn Văn Linh,0765813600,DELIVERY,,37396.562165735115,CANCELLED
de1ceafb-2bc7-4737-aa66-af0043d7283d,955259a8-d0df-4095-9921-b2ea25df58a6,7,2024-12-28,21:15,,Đặng Anh Hoàng,0883391605,DINE_IN,,0,CANCELLED
1ed64ff5-b2be-40f2-a8f6-d397ab3b9c36,75beb3d6-347c-4761-9373-e98837e5b393,2,2024-12-14,,Please call before delivery,Hoàng Hữu Đức,0807653737,DELIVERY,,15000,CONFIRMED
595ccb20-974d-4e51-9ab6-3d9a772af6d8,3e7cba1b-4ceb-466e-b468-e7e1a77b118f,2,2025-01-01,,Please call before delivery,Hoàng Văn Đức,0883089105,DELIVERY,,42325.627882475834,CONFIRMED
39130973-42ee-4243-80d1-2f4cd09a19f8,fdcfe033-7b70-4a8f-8913-d5a91c8b6760,7,2024-12-31,17:15,Need high chair for baby,Phan Minh Thảo,0710624663,DINE_IN,,0,CANCELLED
8666bafe-f7e2-4f11-be47-e444498b276b,df7bf0fb-09f4-407c-8456-c27e3a12317e,3,2024-12-09,14:15,Window seat preferred,Phan Thanh Thảo,0981666920,DINE_IN,,0,CONFIRMED
cf3d9144-dc82-4b35-a02a-74aa9b00c28e,9bf7b2a7-5203-418b-8810-6e86c37ef8b9,5,2024-12-11,17:30,Need high chair for baby,Hoàng Anh Hoàng,0780372479,DINE_IN,,0,CONFIRMED
bc6027fc-873b-4dde-af53-6ff8c81588a7,fa896071-71ad-4e73-82a9-437cdce772fe,1,2024-12-29,,Please call before delivery,Trần Thanh Anh,0729837862,DELIVERY,,18102.055477831014,CANCELLED
9ef33338-da92-43d9-b844-3d966354a3f2,89044051-1b16-4e8b-99cc-6a172524ee37,3,2025-01-01,,Please call before delivery,Nguyễn Thị Phương,0529032945,DELIVERY,,21546.283628707097,CONFIRMED
b93912fc-9985-4e35-8c9f-1ab5feb47599,bf6afad9-791f-4ffb-90ca-7eb299f2c50d,3,2024-12-31,,No wasabi,Trần Quang Đức,0856313111,DELIVERY,,35702.25628624898,CANCELLED
5281a791-115d-4ef1-8f0f-04f1a13efb86,74e0a7d0-0397-4d80-8b2e-d7098ab72466,8,2024-12-19,21:00,Need high chair for baby,Bùi Tuấn Phương,0732321936,DINE_IN,,0,CONFIRMED
93e67c6b-eaef-479e-ac5f-e1dd1fd3ea7b,7c79cc20-daf3-4fb3-a925-66f8f18edaba,6,2025-01-03,21:45,Need high chair for baby,Bùi Thanh Hương,0375394149,DINE_IN,,0,PENDING
86cbe479-bd61-4800-a45d-edcb86c53dcc,91f9e314-08fb-403f-aee9-b3c2060706e6,2,2024-12-23,13:30,Birthday celebration,Đặng Anh Phương,0738644733,DINE_IN,,0,CONFIRMED
7b298f8a-b540-4c2f-b51a-3eb677642431,6572b8a0-5a0b-48bf-adea-cccad1b3eab1,2,2024-12-23,15:00,,Lê Quang Hoàng,0904408726,TAKEAWAY,,0,CONFIRMED
360b8a53-df0a-4353-b8c2-9bf03588c5a0,3c19ff68-1d32-4d6c-a0fd-7f805044bde1,1,2024-12-09,18:30,,Hoàng Tuấn Tú,0384021822,TAKEAWAY,,0,CANCELLED
3de76641-f1b3-4cd7-80e5-e2ea37a99b9e,5167eeba-6eb7-40ab-9a51-2f0d34062359,4,2024-12-08,,Please call before delivery,Huỳnh Hữu Tú,0570576214,DELIVERY,,35278.77736103999,CONFIRMED
216a3232-4ef0-4821-8acf-38d301555a7f,b30acede-29db-443d-a1ca-16e970a743ff,5,2024-12-15,19:15,Need high chair for baby,Phan Quang Hoàng,0881682088,DINE_IN,,0,CONFIRMED
094047bd-7a3d-4009-9ebe-0eaa5cb5496b,54542657-7109-4123-9bae-0b59237f00e4,2,2024-12-14,17:00,Extra chopsticks please,Hoàng Minh Hương,0511771958,TAKEAWAY,,0,CONFIRMED
815b10fe-09b3-4f92-981f-8b0a2706bb52,d5d2fdae-0478-4049-8e20-69274062ad72,1,2024-12-11,17:30,Extra chopsticks please,Hoàng Văn Hùng,0570981655,TAKEAWAY,,0,CONFIRMED
ee1cc0ad-0459-47f9-a1f8-641511bfc9fe,feedfe43-e9a1-443f-82f4-d13b873ba1c7,3,2025-01-07,15:15,Extra soy sauce,Lê Văn Hùng,0391477476,TAKEAWAY,,0,CONFIRMED
796e99b3-f0a5-4bcc-9df0-93972b52fddd,0fc2d3c5-1acc-41af-8452-40c2b81f468b,4,2025-01-01,,No wasabi,Bùi Thanh Đức,0940413094,DELIVERY,,47021.287597018214,CONFIRMED
aaec028f-5758-461b-be51-e786b99fa164,3ad51ca9-f616-4338-b043-5d0800201655,2,2024-12-04,18:00,Window seat preferred,Lê Đức Đức,0397141983,DINE_IN,,0,CONFIRMED
830b4641-9100-44db-80a2-5f59e7089639,d88ebae0-92ae-4a02-8f16-53520fda68c5,2,2024-12-26,16:15,Extra chopsticks please,Huỳnh Văn Hoàng,0353507367,TAKEAWAY,,0,CONFIRMED
eb481107-4b4e-4dec-8886-f5b6c55cb5ff,a262613c-145b-4516-ab7b-dfd0dbc383f6,3,2024-12-29,,,Đỗ Anh Hoàng,0889868417,DELIVERY,,54999.28357603249,CONFIRMED
4f9bc1e0-0255-4eea-bb19-a4621cec75c6,ce61e3da-2f60-4359-afe6-d8394a04be28,4,2025-01-05,15:15,Window seat preferred,Võ Đức Hùng,0369677133,DINE_IN,,0,PENDING
98fde7d9-8aa5-4351-b273-48b49f60663f,4039a601-81c1-449c-bd23-d99ef51dc3c1,6,2024-12-26,20:30,,Đỗ Thị Hoa,0733733687,DINE_IN,,0,CANCELLED
3a1697f3-f873-4de5-9578-729fe0683fad,3537a7de-8fc1-4d07-91b7-a30e609ea53f,7,2025-01-09,13:15,Window seat preferred,Vũ Quang Minh,0939219126,DINE_IN,,0,CONFIRMED
4be301b1-8846-4252-9a34-3621f351eebe,6974d55b-c98b-4d71-8b35-8c8ddaeef3c9,3,2024-12-07,,,Lê Thị Hoàng,0998993969,DELIVERY,,26330.90723369171,CONFIRMED
aeba78b9-6ffc-46c7-b0af-877e9c9d4af5,6e09724f-cdaa-4316-b1c6-54dfa69974f9,3,2024-12-05,17:45,,Đỗ Minh Nam,0537154080,TAKEAWAY,,0,CONFIRMED
819992f6-9322-48d8-8e6d-20c40e32cd47,1aae159f-e5d6-425e-8c9f-8a2064fd9f9e,3,2025-01-04,15:00,Extra soy sauce,Võ Hoàng Hùng,0887037847,TAKEAWAY,,0,CONFIRMED
c17e05c8-5daf-4092-bdef-020e6f07abe4,8215bdf1-4a16-46de-8a4b-60ad27d23b82,5,2025-01-08,12:45,Window seat preferred,Đỗ Hữu Phương,0850727291,DINE_IN,,0,PENDING
3170b3e6-1219-48b3-936c-b8b2d4044fef,de196e16-9475-4770-b08d-35290d8c413b,3,2024-12-11,14:15,Extra chopsticks please,Võ Đức Đức,0555715990,TAKEAWAY,,0,CONFIRMED
cf713f0c-77de-452c-ba66-da1faa6a6d56,536efe9a-a09a-411d-811d-73ebf54d864f,1,2024-12-20,16:00,Birthday celebration,Vũ Quang Thảo,0917601296,DINE_IN,,0,CONFIRMED
72200c8e-4e16-4090-8003-9f440b6e55f8,f04ab5a0-7eb8-44aa-b4b0-8fb021b01f05,3,2024-12-18,14:30,Window seat preferred,Vũ Anh Minh,0733266884,DINE_IN,,0,CANCELLED
96edfce9-b239-4a3b-8e4e-e3303ef94906,a11ff0e0-728c-43c3-8908-a803f0f390f5,4,2024-12-12,,Leave at door,Lê Thị Tú,0542893643,DELIVERY,,46369.95317803408,CONFIRMED
4e9bf7f2-4fc9-4600-ab6f-fb03b0986b9a,a1f83747-5649-450c-a61c-16326350c5c1,2,2024-12-11,21:45,Extra chopsticks please,Huỳnh Hữu Tú,0735088904,TAKEAWAY,,0,CONFIRMED
7c6ac5df-d230-4d4b-8ca0-ebfa6168f0d8,fbe72983-46ee-4424-a05c-d6dae0a8be90,4,2025-01-02,21:30,Extra chopsticks please,Võ Hoàng Hùng,0548179912,TAKEAWAY,,0,CONFIRMED
d69fcda7-ec95-494c-93ab-51c93e627364,a42837b2-f2c5-4fe0-8ddf-e1845b4afd5a,4,2025-01-03,15:15,Extra chopsticks please,Lê Hoàng Hoàng,0806262872,TAKEAWAY,,0,CONFIRMED
998aec6d-38a8-4897-9907-ed3f27053d68,cda378db-a069-4594-8381-6f7375588621,4,2025-01-04,,No wasabi,Lê Thị Hoàng,0360278228,DELIVERY,,17640.308413120885,CONFIRMED
858b028b-c04d-4e81-a3e4-c7395d645df8,912c490a-7975-4b1e-925b-88bfba755339,1,2024-12-05,20:00,Extra soy sauce,Phạm Thanh Minh,0992331902,TAKEAWAY,,0,CONFIRMED
9d0dc021-fe41-45fa-9477-4bddaf54a410,aabaa1ed-4225-4c86-a40b-4b15d9a834b0,2,2024-12-17,20:00,Window seat preferred,Huỳnh Quang Hoa,0889085906,DINE_IN,,0,CONFIRMED
5bfc9f63-a6c1-41fa-ba4e-b9038eb979cc,a1f83747-5649-450c-a61c-16326350c5c1,3,2024-12-23,21:15,Window seat preferred,Huỳnh Thanh Linh,0351014618,DINE_IN,,0,CONFIRMED
8c15a8f0-4620-4c1c-a60e-0dda95f44e66,6f8e3ef3-f188-4376-a7a5-07a392c6fcf0,1,2024-12-16,19:45,,Nguyễn Văn Nam,0922979961,TAKEAWAY,,0,CONFIRMED
d2600352-8448-4749-b348-c9a17ae6d2c1,ecd174aa-1dd1-4389-a6d2-7c446f697eef,6,2024-12-07,13:30,,Đỗ Tuấn Thảo,0366917798,DINE_IN,,0,CONFIRMED
b5b8356d-0502-493b-a0c1-32fb229ab671,2abc4320-ad15-4d80-9d66-b301d581b807,2,2024-12-30,13:00,Extra soy sauce,Lê Văn Hoa,0784363162,TAKEAWAY,,0,CONFIRMED
53588973-33a1-4c25-a605-4e59d3119284,ce192013-24e2-44f1-8bef-9061aa4547bd,2,2024-12-15,,Leave at door,Phạm Quang Anh,0878913398,DELIVERY,,32662.67386893815,CANCELLED
3605bf0c-6913-44a4-a601-643172f5881a,37fe0c32-919d-43e9-b920-9cee901194ea,2,2024-12-31,,,Lê Hồng Phương,0558268587,DELIVERY,,40527.05973799148,CONFIRMED
9facd567-f39c-42db-a243-45826e87fa03,81e12916-039f-41fd-9b14-dfdde3394bcf,6,2025-01-09,17:15,Window seat preferred,Phan Quang Thảo,0591604026,DINE_IN,,0,CONFIRMED
55956466-c105-45c0-943f-a6a602641b24,c2640753-3997-47d3-a20c-2c902b1db54a,3,2024-12-21,,Leave at door,Lê Thị Hùng,0955267557,DELIVERY,,44623.16561495413,CONFIRMED
a6ba3e64-96f8-41e1-97db-67631a591916,f155e12a-d6b0-4798-ae86-cc6785d97a4b,4,2025-01-06,,Please call before delivery,Huỳnh Hữu Nam,0376419950,DELIVERY,,51256.33313379572,PENDING
d4265f24-4242-40cb-b1e2-ae728dc0afd6,61a211e9-1162-40ef-9cf5-130bfc9f9532,4,2024-12-07,,No wasabi,Bùi Minh Đức,0865653433,DELIVERY,,20701.250939950216,CONFIRMED
e4a5173b-2fb8-481a-bf21-5dce0314d61e,ebe2a18a-9b2a-4747-bb15-bbb826d72095,4,2024-12-23,14:45,Need high chair for baby,Bùi Văn Hương,0931955307,DINE_IN,,0,CONFIRMED
fbef8897-6ef8-4d49-a165-98b33622e91e,84e8f862-898b-4a77-9fb0-b360552bc75d,7,2025-01-06,18:00,Window seat preferred,Bùi Quang Minh,0557183002,DINE_IN,,0,PENDING
7948d1c0-fd82-4d08-bee7-1640fe3cc723,7c5e88ac-f930-4c44-9262-6eaab35f9e41,7,2024-12-05,21:30,Birthday celebration,Hoàng Hồng Tú,0880465470,DINE_IN,,0,CONFIRMED
4dabd722-e16e-4fd1-9892-15547187ea3f,bda09aa7-4072-452c-929c-90bb0e6f4b30,3,2025-01-07,18:15,Birthday celebration,Đặng Văn Minh,0880526849,DINE_IN,,0,CONFIRMED
8388137f-6dc6-4c16-9e7e-0885b9b7ad7f,1506ad06-8073-402a-a92b-0201d9d713da,2,2024-12-04,17:30,,Huỳnh Quang Đức,0327085680,TAKEAWAY,,0,CONFIRMED
eb6180d7-3c83-4c5a-90ed-b0dc1d0a3e14,12e7e5b4-a4fa-485c-9384-b75e412ec09d,2,2024-12-19,,Please call before delivery,Nguyễn Minh Nam,0337009442,DELIVERY,,45655.90398289324,CONFIRMED
33f11ac4-9b84-4801-bf7c-3519f2a38e23,04b13df2-919a-4e35-9f7e-a529aedf34a5,3,2024-12-03,14:45,,Nguyễn Đức Thảo,0366604079,TAKEAWAY,,0,CANCELLED
e7c1915d-f64b-4d7a-be3e-028778f4acbe,5cc5d604-a48c-41f1-92c4-d69d658f5124,2,2024-12-31,10:45,Window seat preferred,Hoàng Quang Thảo,0763059647,DINE_IN,,0,CONFIRMED
d18769e1-cf8f-469e-b85b-53305ee2d8d8,3b3beed6-513c-446a-a9d5-896c76243b4b,3,2024-12-10,,Leave at door,Võ Quang Đức,0995966619,DELIVERY,,31079.475829094692,CONFIRMED
35b98376-bd79-49e3-8161-c9a8060a9f9b,a893fe9d-55fc-440f-bccc-229051a6d7cb,4,2024-12-22,19:15,Extra soy sauce,Huỳnh Thị Anh,0502085529,TAKEAWAY,,0,CONFIRMED
cce0d74b-e68d-4f7d-9114-dddc03180b32,0205fe20-dae3-475c-9691-ccae2f95ff2f,8,2024-12-23,14:45,Window seat preferred,Phan Đức Hoàng,0359666026,DINE_IN,,0,CONFIRMED
5c314722-e21a-4c8e-826e-79ca5a9698e4,cda758d6-5b2e-4b39-a61b-f21d382b19f1,3,2024-12-16,,No wasabi,Hoàng Quang Minh,0892605677,DELIVERY,,15000,CONFIRMED
c17255ab-b306-48eb-8111-0716254a4fdd,61db186c-bfbd-4bab-a11e-5db701c5d5b4,6,2024-12-25,15:15,,Hoàng Tuấn Linh,0848872346,DINE_IN,,0,CONFIRMED
c643c16f-0aac-48c3-ba09-af77f4d741f5,52c3e670-a704-41b5-9940-ba48f012fcea,2,2024-12-21,16:15,Extra chopsticks please,Vũ Hữu Hoàng,0560887162,TAKEAWAY,,0,CONFIRMED
adf7be50-de3e-46b6-8ff6-5e4a2f28ec16,0b3392ad-2b9e-406f-bd12-2d5936f37e87,4,2025-01-01,18:00,Extra soy sauce,Nguyễn Thị Hùng,0552017720,TAKEAWAY,,0,CONFIRMED
126b9dc5-333e-4e82-aa03-0dfb63de2fca,1852b5d2-7a58-4bb3-8ca9-7ca3abf7432d,4,2024-12-08,,Please call before delivery,Võ Thanh Thảo,0748518243,DELIVERY,,52269.78403797511,CONFIRMED
cf3163e4-1f5f-43b0-be46-a7c0258a7c38,ffde2c31-11b6-4e3c-b2f9-a7dd27a0e28a,6,2024-12-05,13:30,,Trần Đức Nam,0950373600,DINE_IN,,0,CANCELLED
d3b45bf7-a309-48df-9c28-5e3fe6d5de33,94c355d5-e0f0-45f0-99c2-aed5e276a95c,8,2025-01-07,21:15,Need high chair for baby,Hoàng Hoàng Hương,0830609850,DINE_IN,,0,CONFIRMED
49164d4c-a3a6-4737-a041-8c960ddbe864,4657b779-ce73-4b14-9e37-471b415e908a,3,2025-01-05,12:45,Window seat preferred,Nguyễn Thanh Anh,0720141769,DINE_IN,,0,CONFIRMED
48b914b6-7d0b-4a30-a316-ab501e5f5230,fa3c59ca-83b7-4e36-af43-f25d1bc04597,2,2025-01-02,16:00,Extra soy sauce,Đỗ Hồng Đức,0902515550,TAKEAWAY,,0,PENDING
ba271123-ffd3-4c3e-ae5d-fceba2bbf5a4,acc514f9-20a7-4cc6-8454-e97c4231b1b5,4,2025-01-08,,,Lê Đức Tú,0786700445,DELIVERY,,30506.2989966508,CONFIRMED
f952ff4a-d91d-450e-856c-f5578f0785c0,a0c8abd7-9e18-49e9-8df4-2116bf56a9cf,1,2025-01-09,,No wasabi,Hoàng Thị Minh,0379136864,DELIVERY,,16537.617462817238,CONFIRMED
269ffb58-e2aa-4376-8638-8b55fb566bce,725587f6-fa2c-4d08-9c32-950b609655b0,4,2024-12-14,17:00,Extra chopsticks please,Hoàng Thanh Đức,0817536400,TAKEAWAY,,0,CONFIRMED
6126fa79-73c5-42ee-bb58-90aa3f7e1248,252064e3-4187-49e2-96a2-c4c3c3faee51,2,2024-12-27,18:00,Window seat preferred,Huỳnh Hữu Anh,0319832495,DINE_IN,,0,CONFIRMED
af6b14fd-87fd-480d-9e57-b7fbd967469c,bc475eb8-dc8e-4694-a568-51fe4f764661,3,2024-12-25,12:30,Birthday celebration,Trần Tuấn Phương,0706124382,DINE_IN,,0,CONFIRMED
6be7ceb2-a31a-4afe-a0c4-1baa6c66e3e4,ff6a5584-c688-4335-a62e-921556cc92cd,5,2024-12-26,15:15,Birthday celebration,Võ Thị Hùng,0836679398,DINE_IN,,0,CONFIRMED
02be306a-07a1-4316-82b7-c99b94cd9a08,4652178d-b33b-452b-9f06-bbf397b0015d,3,2024-12-05,10:45,,Vũ Văn Hùng,0390023530,TAKEAWAY,,0,CONFIRMED
7ce5d2d1-cb34-4354-8ccb-018a55448144,ce3a6cee-5250-4833-8e54-28843e7d28b8,2,2024-12-22,,Please call before delivery,Võ Văn Phương,0500306714,DELIVERY,,18038.56906906531,CONFIRMED
4b556b6b-0902-4cca-94b0-6fa929ac8647,cad11eae-6f80-4529-85eb-8dbdcea42f87,6,2025-01-08,14:00,Birthday celebration,Phạm Anh Nam,0997981585,DINE_IN,,0,PENDING
eb80682d-ae9c-4428-aff4-dc4b062d6af2,1c047276-297e-4056-9360-ed6381428232,2,2024-12-16,17:00,Need high chair for baby,Phạm Đức Hùng,0931701357,DINE_IN,,0,CANCELLED
67db4b80-40be-4478-b5c5-a1dbc5e1583f,2e36825d-a8c9-4303-b5e8-622e28d514f8,2,2024-12-11,11:45,Need high chair for baby,Bùi Đức Đức,0939583278,DINE_IN,,0,CONFIRMED
b687d888-6305-456d-940e-16f6c56968f9,5b824ad8-a5e2-41f3-b137-ce15988ba729,4,2025-01-03,18:00,Window seat preferred,Trần Anh Hoàng,0786839637,DINE_IN,,0,PENDING
da9f6652-f2e3-4136-801f-daa622f8c1b7,1a838054-cf40-41cc-8e0f-c6deb5d448e1,1,2024-12-05,21:45,,Phạm Hoàng Hương,0350937515,TAKEAWAY,,0,CANCELLED
5f65fb92-c932-46a6-839f-f34634538fda,e1df2f4e-8f81-42f4-9573-d9af228731e2,5,2024-12-22,21:30,Birthday celebration,Nguyễn Minh Anh,0998761474,DINE_IN,,0,CANCELLED
877a6239-a81d-4738-99fa-491db614fa52,a23e9325-1db7-48c4-b9f7-78341eae0d2d,2,2024-12-26,18:15,Extra chopsticks please,Đặng Hữu Đức,0380678673,TAKEAWAY,,0,CONFIRMED
d12f91fe-e119-4c6e-b3ef-029abf5d6d65,edce5ebb-bd3b-4d73-9712-f62951c173bd,7,2024-12-19,11:00,Birthday celebration,Huỳnh Hữu Phương,0567654205,DINE_IN,,0,CONFIRMED
dd105f5d-f78f-41bd-ad7d-5a4ee201abe5,6e20ce80-a983-4cf3-9ff3-5a8345106b33,2,2024-12-29,,Leave at door,Trần Hoàng Nam,0807562203,DELIVERY,,37291.74319786554,CANCELLED
84aa8caf-acc2-4e80-a42c-7f93bf363f3b,c224b36f-99e1-4ffa-a9be-b43761bb9df5,2,2024-12-08,,,Đặng Đức Phương,0969689060,DELIVERY,,15488.913274606177,CONFIRMED
3e4cab6d-b163-46a5-9b43-724754b85c19,b1b03ce5-76fb-462b-a89d-ae61716f7635,4,2025-01-06,,Please call before delivery,Phạm Tuấn Minh,0311338242,DELIVERY,,22313.656065974217,CONFIRMED
c15eb81a-8cd0-4384-9def-5eeb31568ea9,f2301f13-5b44-4b26-a4aa-b427aa1d5821,3,2025-01-04,11:15,Extra soy sauce,Huỳnh Tuấn Thảo,0729180412,TAKEAWAY,,0,CONFIRMED
14da5677-cedf-4865-8327-1341a5e0e812,d88ebae0-92ae-4a02-8f16-53520fda68c5,4,2025-01-02,16:45,Extra chopsticks please,Phạm Anh Tú,0762124201,TAKEAWAY,,0,CONFIRMED
d2f95d54-577f-4301-93d0-ecacfe26417d,92106c88-23c0-4647-be6a-f509a93a1598,1,2024-12-13,12:15,Extra soy sauce,Đỗ Hồng Hoa,0376751433,TAKEAWAY,,0,CANCELLED
ccf64328-b115-45e3-b722-32d0c065282e,232dda2e-6162-497b-9486-3388335d0064,4,2024-12-27,18:30,Window seat preferred,Phan Đức Linh,0982932420,DINE_IN,,0,CONFIRMED
61e61b13-7f5c-4d90-b962-05443e6fd538,9a98d2af-6484-445a-8b0a-8b45ad27297f,1,2024-12-19,,Leave at door,Võ Hoàng Minh,0385824949,DELIVERY,,22987.75814054533,CONFIRMED
d614f0fb-efb4-48cf-873a-9cc53b12908d,d9bd4c43-9aa6-4fcd-88b1-7c740d313cf7,3,2024-12-26,,,Phạm Minh Linh,0545573261,DELIVERY,,29553.243279644325,CONFIRMED
e3469198-d64d-4bd5-aacd-71aca04fefdf,fbdd66c8-2ea8-42e4-b69a-bab9ec2e0219,3,2024-12-19,20:00,Extra chopsticks please,Đặng Hữu Anh,0700976623,TAKEAWAY,,0,CONFIRMED
9b676341-73cb-4a0d-973b-66ae7991913c,08be7196-9dac-4a5e-9ce2-323207740172,5,2024-12-10,13:00,Window seat preferred,Bùi Minh Thảo,0352568598,DINE_IN,,0,CANCELLED
6d8ed5a1-e90d-4877-bfe4-031ec814daa1,dc4bbed6-88e4-4a03-b5f7-2356886119e4,1,2025-01-03,21:15,Extra chopsticks please,Hoàng Anh Nam,0773614191,TAKEAWAY,,0,CONFIRMED
d65e06d1-6367-4475-8276-0f9016e77451,e01e99be-c292-453c-857e-a8662fac66fb,4,2024-12-24,,No wasabi,Đặng Hoàng Thảo,0974134518,DELIVERY,,17920.194321489806,CONFIRMED
45d3ce95-7ba4-4bd9-87fd-df17a10d7a27,08d80598-b839-4d93-9c16-29fe49b719d2,1,2024-12-30,13:15,Birthday celebration,Vũ Thanh Minh,0778247344,DINE_IN,,0,CANCELLED
7b959ca6-f50e-47dd-ad04-27d1f7c82a92,ae754bff-254b-4c5b-9248-16a990094861,3,2024-12-14,10:45,,Trần Văn Hoàng,0800959201,TAKEAWAY,,0,CONFIRMED
29622765-76f5-4000-bcce-c9970529e018,f5dd0917-de42-437d-9c7c-c5efe131e695,4,2024-12-27,,,Trần Hoàng Anh,0709461532,DELIVERY,,22064.599766928608,CONFIRMED
84d52337-96f2-4458-8a94-2c8b5db5422b,d956c078-832f-4621-aaa2-610097585e43,2,2024-12-25,10:15,Need high chair for baby,Lê Tuấn Anh,0512996902,DINE_IN,,0,CONFIRMED
b12d4ee4-fb6b-4a76-9e0d-6f97950b6bb2,c07f9ddd-2ded-4867-b97f-518d71d71bad,5,2024-12-07,15:45,Birthday celebration,Trần Anh Hoa,0952716780,DINE_IN,,0,CONFIRMED
9f6fa665-23c8-42a1-afe2-2139311cacc9,7581c3b2-44d1-4c6f-90e4-ebbee09ca754,8,2024-12-11,13:45,Window seat preferred,Đỗ Thị Nam,0901496022,DINE_IN,,0,CONFIRMED
8f4839f3-b0b6-4aeb-a718-d0e5538b9c17,814db243-51c3-4315-85d5-053d3917c8f0,1,2024-12-06,13:00,,Phạm Hữu Phương,0351012777,TAKEAWAY,,0,CONFIRMED
9347bf39-b85c-437c-910b-4ce75b39061a,7a8f677d-99d5-4d2c-8592-8ab82e94b6eb,2,2024-12-30,,,Vũ Văn Anh,0801270746,DELIVERY,,33172.616299135596,CONFIRMED
bf70bc4f-1f07-4739-9674-ff09828bb71b,1461e6d3-c16b-406f-b7c0-3f76823a7bdc,2,2024-12-27,,Leave at door,Bùi Thanh Phương,0363481246,DELIVERY,,53020.594774166966,CONFIRMED
6a1806d9-93b1-4ebe-99fb-99cbca119ed5,c54754e5-58b3-42c4-911e-21fd8159ad96,6,2024-12-28,14:15,Window seat preferred,Hoàng Văn Thảo,0396460047,DINE_IN,,0,CONFIRMED
2d51a68c-ad2b-4482-9316-c9457d8e1b62,e0136208-65af-47cd-b5d7-36d4d8fabc02,1,2025-01-06,,Leave at door,Hoàng Hữu Minh,0557615029,DELIVERY,,20286.905274475863,PENDING
ff2577d4-81de-4e9f-800c-55f6044235e6,a7c5d8eb-452d-4191-bdbd-8b42d31b55e0,2,2024-12-14,,Please call before delivery,Đỗ Văn Linh,0739445150,DELIVERY,,42313.706599664205,CONFIRMED
32acb5d6-323b-4873-846f-85fc17e81a3e,d54c06d9-a573-40ce-a330-cb0363452e8d,1,2025-01-07,21:15,Birthday celebration,Phạm Minh Minh,0846667370,DINE_IN,,0,PENDING
a5687451-36d8-4eb3-b70f-86185b779bad,70a92f23-a450-43c9-b28f-8de38275b674,1,2024-12-19,21:15,Extra soy sauce,Đỗ Hữu Nam,0374360249,TAKEAWAY,,0,CONFIRMED
01225658-6363-46e7-8a07-fe46edb8c62c,7a44d051-f444-41d5-ad38-d242bba25a03,1,2024-12-11,,Please call before delivery,Đặng Anh Anh,0737577057,DELIVERY,,40153.24237850154,CONFIRMED
9581b5e0-b874-45a9-8d85-77d2f5e104ed,a0016ace-d177-4756-a42a-52a5c927ac85,2,2024-12-06,17:45,Birthday celebration,Trần Tuấn Linh,0868671600,DINE_IN,,0,CONFIRMED
cfbb38d3-ab79-4d13-8dd2-a3d3c5f4352b,80c39f73-7521-4810-b560-1417f9242441,2,2024-12-21,12:45,Birthday celebration,Trần Quang Hoa,0887455097,DINE_IN,,0,CONFIRMED
444c9dd3-b07f-442c-9e2f-c04335563cd2,a5f58f84-2c6a-4e83-8501-79e1ed3d9389,3,2024-12-22,18:45,Extra chopsticks please,Phạm Minh Hùng,0719152235,TAKEAWAY,,0,CANCELLED
982c1f31-c592-400a-ac3d-29eed21e0d1b,3fd549be-2dc9-49b6-b96f-f2220c1a480d,4,2025-01-01,,Please call before delivery,Huỳnh Anh Thảo,0522704445,DELIVERY,,37790.72992299893,CONFIRMED
3ef44d25-d4e0-4b4f-9adc-5b6950ba3a3f,57a75cfe-26e8-4597-8e0d-f12dbc59c26c,4,2025-01-05,,Please call before delivery,Đặng Văn Linh,0324251131,DELIVERY,,38442.84735454218,CONFIRMED
44ca18be-9406-4912-8548-cb808b383395,ffcece84-df3f-4908-a5cb-0992f7e28881,5,2024-12-11,18:15,Need high chair for baby,Phạm Thị Tú,0928826975,DINE_IN,,0,CONFIRMED
1a4dace1-4c2c-49f1-b4de-ba62472a4247,c251d31b-e1f0-4400-aa41-0b3c15fdd836,3,2024-12-08,,Leave at door,Vũ Hoàng Thảo,0808837192,DELIVERY,,26386.064847092908,CANCELLED
