UserID,Username,Password,Role
9bdb813a-8e8f-4b29-86a7-d647dafd51ee,dang.tuan8636,FAfkQ567PkFS,CUSTOMER
10b18a86-9206-49f7-b882-4abce46eb225,hoang.anh5717,AYf!EDvJ6Rxv,MANAGER
0ca0839e-bd7b-4621-bbbf-05b5f169b1a3,huynh.van9344,x9Inw11OA1oz,STAFF
1a4f8689-674b-4d15-b303-053cd51edfd3,vu.van3742,!jVJ5m9sVUNU,ADMIN
6c8e1132-d7ae-4630-a059-302148d0a9ec,tran.minh5017,CyAhzah8s2#!,CUSTOMER
e4a888c3-7dfa-4811-871f-642d37a6fba1,bui.thanh4613,iOgWPyYE#&6K,CUSTOMER
a5cf2f3f-79ee-4d8d-a43f-77f8ed1bc2c9,vo.anh6824,sIm*M^X8ovrs,STAFF
75bbe63d-0f95-497b-81b1-cafe943f6922,dang.van3959,NxtiGAgmI%Cp,CUSTOMER
70f49046-1eee-4b25-8dd2-abe47f71ddf0,nguyen.hoang8478,g&5D2LmGPg$@,STAFF
9ef7dff5-eeb4-4b52-b74b-67b6f8f54c5b,bui.nam420,CYJ1!W9qyPbv,STAFF
ec4c5bed-998f-4139-9091-cc47de54b9fd,vu.hoang1252,HZwb&kQUHQ$w,CUSTOMER
1d528aa6-319b-445b-9f1c-d214f727e157,tran.duc4370,FeA9!78!YpAZ,CUSTOMER
07a386f0-7e00-493c-acea-eeb8ee2f6919,phan.minh8367,dc&wZvQQW@DS,CUSTOMER
8bc353db-a49c-4516-968c-78bc2572adb6,pham.huu190,n2p*ih^&^IVp,CUSTOMER
cb8ce196-1100-450b-b557-f33159408294,vu.hong8899,Y7zSfT%zm0XO,CUSTOMER
7ac2bf20-775e-44c4-8a8e-d86f47048440,vu.quang1343,^8b*y$aSP4Dz,CUSTOMER
48f15a3d-b052-4846-9fb4-85bf3c3b45e5,tran.thanh5722,H%kMU%FAItbT,CUSTOMER
d944171b-50e0-4e70-8ac1-4d43d80d0cb2,huynh.thi5047,tbHbQRh3boTA,CUSTOMER
77279679-7d29-44dd-9e7e-989371b01ea7,phan.tuan2443,Gm5Ov^GATa@V,CUSTOMER
6ed7fb66-d041-4cfb-8a70-105514692a34,le.minh8214,7p&XZ^vcSKcs,STAFF
cd93906e-c30a-46f3-8707-3e1648ef3efd,huynh.thanh1491,8GVm&18ew1cZ,CUSTOMER
00398e1e-d646-4343-a0c3-de53d209719d,dang.minh9977,XL&w4Vcd$nZK,MANAGER
71e5fb4b-2c0f-42ea-a202-bdddc4d53e7f,nguyen.thanh5782,2Uik15L9Jn!O,CUSTOMER
f5066a0c-63eb-47c4-a20a-7131284d61ca,vu.van2483,oBCKKucl^jG%,CUSTOMER
7e5a19c9-788d-4c86-b265-f90b82fe9c7c,hoang.van8479,qQyCNvHkdP1n,CUSTOMER
35eb0545-085e-42d2-a616-ca1503e3ba6b,vu.van1362,sC6CLI0ARYBH,CUSTOMER
5c6aee24-7d5a-4b0a-a460-785877edd4b1,huynh.anh7325,Z!@jrpd2^NlS,CUSTOMER
ed89e58d-3ba3-42f0-9489-1d8119bf9770,phan.quang6678,Kx5ixcs*fG%o,STAFF
59d2a58f-5fb4-4760-8356-f6b43ccf51f0,vo.nam9325,c4zZUIg9f*NT,STAFF
3b32455e-b452-493a-ad87-a52106123696,nguyen.minh659,TWc7Qa^oW8Y%,STAFF
58afcb2e-9894-4e7f-abf9-ed5d179bed1d,dang.tuan3581,VJ49BrLuh%n1,STAFF
fa0cf64f-97ed-4a11-9ee4-7b59d2ad4460,bui.thanh1319,x*YP^Qh%WIs%,CUSTOMER
7a595fb4-f361-42f5-9466-42df0d5f3994,tran.tuan6107,G3AZIJ4qZ8ou,CUSTOMER
d69016b8-13d6-4635-9a35-14ac7bf3efa8,le.nam9022,&MuYcN!tT28F,STAFF
75da7841-4d6d-49ff-8f17-dae48f4523f6,bui.duc5838,lg&3ewSuWBUY,STAFF
e9e7536e-9178-483d-8105-116280319d0f,pham.thanh415,hF5&7OvYuw^*,CUSTOMER
ec99ad90-6cc0-4679-b9bc-4addddb83faa,do.huu3194,r$$SY#7Vxxe3,CUSTOMER
4279c7dc-7a6d-4438-94f7-e280cc08b73e,huynh.huu2128,JlAK*V%XeiAf,CUSTOMER
cc6048eb-a650-4ad5-b89a-0c8938c615ea,hoang.quang1561,0gKdXht85m8w,CUSTOMER
5e985d8f-f049-4046-ab15-b051f5488808,dang.duc6618,a5Oi#A^PTZmg,CUSTOMER
814cb4a5-8d82-423b-adb3-b07967e1e35d,hoang.hoang6258,I2eQB5KTIU!%,CUSTOMER
2530fda9-5c80-47a6-a14c-f680716b5ee3,nguyen.hoang2753,yMpgSc9k5i3C,STAFF
63027d23-cd14-4b25-b455-476d5c12b6ff,vo.anh5600,TJ8AitWr7Xv&,CUSTOMER
fe5632cb-e700-4c83-bc45-191372a91f49,bui.thi501,Y6YVU#q^fJCw,CUSTOMER
81e90d80-bc36-4c81-8c69-d144f74a6ae9,bui.hoang7258,@2R7bWHSxK$O,CUSTOMER
1025c3a5-9015-4c25-a37c-8fc39143f17e,nguyen.thi2874,A1GxlsX@LO2^,CUSTOMER
d2c6fce3-cdc4-4e2e-81c9-962eeb024367,phan.duc5761,4Ue#rAgPXQV6,STAFF
4467e277-f26f-4cf6-8e44-9032385d505a,hoang.hong2045,KJw8jro6yv&o,STAFF
c17416f6-f4ec-4e05-b133-3cbd3536e238,phan.huu2771,WuG%TJ569@9M,CUSTOMER
94d3d5c7-051f-4e26-8693-8b650cc67ab1,phan.tuan4133,28Qbc$A5QuMj,CUSTOMER
220b764f-62d5-4857-a3f8-82332ea2aba6,vu.huu6478,*CGCP@5R2S%m,CUSTOMER
d5e2f1cf-2590-4531-b3f2-684dd694c346,vu.tuan9232,1j@Vv4xZKXJh,CUSTOMER
8ce571ae-bbe5-47ac-a354-ad65b3a1c664,tran.tuan3762,bS$yn77gii#e,MANAGER
5413b3e0-cadc-4574-bd10-54c7b15428f1,dang.tuan5126,eHhSy4VG*c&7,CUSTOMER
2f3d7867-41fe-4d44-907f-f8da8a837f39,pham.van8621,W9z%Waz3vsD#,CUSTOMER
cdf9c298-53f0-4038-a470-62aacce43701,vu.thanh3043,EWU6NQrYbB2U,CUSTOMER
28d9e35f-37e0-4a81-9fef-04b1e9f24953,nguyen.quang5952,VdN$oISQMyi0,CUSTOMER
5b9ac7ce-58d2-43c4-8f4c-66cab4677201,huynh.thi8789,*8AJ2Fz9YOKO,CUSTOMER
c8a14508-f657-4540-9df5-ec103c2d4e82,pham.huu2604,wut41TRh!*C8,CUSTOMER
af754959-d9ea-48e3-bb4e-1e9f1774de1a,bui.thi5150,8o%wmkOZ2YqA,CUSTOMER
a4fd13fa-f60a-4417-907e-b10334c00ee6,tran.hoang8385,jloAto6SukA2,STAFF
6278e1ae-c86c-4766-8d6d-f817cc4b159a,hoang.anh7790,2bGqkFbttty#,CUSTOMER
ace33b45-516a-4cae-afb6-9ce56cbd139d,vo.van2460,MIw*V1AYXV@P,CUSTOMER
b02e2410-345e-485c-aa56-138dc9a5faf7,do.duc7193,O^6lfqSgxVKG,STAFF
b2ffca75-7d9e-4185-95e9-c63c50fe5f46,pham.hoang5826,fGazy6T75cLb,CUSTOMER
17d612f3-a247-4a38-ad26-7418e7914dc7,do.duc1003,eKZVM0ztq^9Y,CUSTOMER
8990c895-e37d-4365-9196-9cb87e16a045,vo.duc5413,@ApctmBZMcbh,CUSTOMER
0a77750d-964e-47a1-a1f1-1b159f316d88,hoang.thi9087,culk&Cam&Flh,CUSTOMER
e134eda6-ec7f-4e30-b95d-5e40e1f76c55,huynh.van3182,s$QYIm046i0j,CUSTOMER
da80b236-6a34-40c1-8534-e56eda0d5308,tran.hoang9767,R7Kgu3S6ZH%Y,CUSTOMER
f6ffa90e-f176-4d13-be2a-0e87cb6b1963,hoang.duc9349,6^hJXh@iT2eN,CUSTOMER
41695c7b-4e3e-4cf8-97af-8a2b0200a587,phan.thanh7853,UpRjV18tKq95,STAFF
65c53ddd-3139-461b-94ac-32eb7c2d98e3,pham.minh9335,W4z0JCjoGOYx,STAFF
4a1ec2c4-4e5f-44f5-b9e7-f75070d0a77a,phan.quang3681,xFm0wSeTLa9G,CUSTOMER
db007bb3-5ed0-456c-bb5d-213a7379e165,huynh.hoang1405,glWKwKAT^I$8,CUSTOMER
6a56fbd8-4d78-4781-9f16-a3f1053af386,phan.thi700,hbPWxbSuIPmn,CUSTOMER
328930ac-4afa-4677-9557-6803734bbffe,dang.tuan3331,^yT5WnTByqp0,CUSTOMER
14434fa4-3afb-4721-877e-f39a12e874cc,le.thi3932,70@yudmWyD3e,CUSTOMER
c8f58697-f70b-4940-8b20-97749dcc4747,phan.anh4723,Kdz0vyx*W*vM,CUSTOMER
091262c6-bdef-4a66-893a-85a6b2f113f6,bui.hong3882,ljK$8xAtyaUA,STAFF
b2a63ba1-f4ad-4f54-8adc-2263a19a3db5,do.thi5423,IgZJxF%1kym4,CUSTOMER
641d8a1b-9c97-427b-a87a-3a74241e87d1,pham.quang9912,ZZofaUfaubVW,STAFF
c33a8e97-5afd-4a21-9169-a4ca744de9d4,tran.thi1622,ZwOZiPqJWGOw,CUSTOMER
2b1016d3-3679-47f2-a50f-2a8b8fe738cc,vu.quang8613,zh8tNDP9FP&1,CUSTOMER
db949d9e-f5c9-43a1-bca7-fb03bea353a1,tran.anh2063,93SiR^Pj^ZZB,MANAGER
852f2572-fe42-441b-bcb1-335ed1200ce7,hoang.minh4727,SIryLXhW%0#9,STAFF
c807863f-a110-40ab-bbc2-a18c3dc2666b,dang.duc1703,fmcDZ$PKAqR7,CUSTOMER
e8e18652-c5da-46af-9172-596bb51d042d,vo.huu2037,swAXXVKoc9^p,STAFF
9b6802d4-bb39-4c5d-bd60-508cf3c7dedc,vu.minh1241,bO*t4nqinctT,CUSTOMER
d2d587ba-1475-4c26-bc11-435756bb5fa8,huynh.van2915,ajw1pc5Mh#U$,STAFF
9ace57e5-9f44-4abf-9533-5cae9a1b7b19,pham.van8412,HqGzHd7AVm4p,CUSTOMER
fba2cd0a-90d5-4663-8ea2-9c1fe8b503a5,phan.hoang6607,9*&5P@J91kJM,MANAGER
08cff4c5-fe6e-4ed2-9ce2-510c7222f263,hoang.duc7108,g0cP1repuq@4,CUSTOMER
1580eb98-b331-44ab-ae28-78563b198963,bui.anh3803,vn3sfGsEq$kj,CUSTOMER
ac8b8d1d-e561-4cb1-b083-a1909952dd78,dang.thanh9769,tnXUYyL2e7s7,MANAGER
f8dfcab1-8ab8-4434-897f-580cf94727f4,nguyen.hong9174,soWVkxzd5%rg,CUSTOMER
199c3dd3-7668-4fb5-be90-04cda3ca585f,vu.thanh7900,@VTjcmmQnAfw,CUSTOMER
ea8a519d-3aad-4b11-93b6-1f1c0fb56da8,dang.tuan2264,j%L460n3KNrX,CUSTOMER
fb2abf46-7e83-4be2-b80a-ca97a598f579,pham.anh8376,wO0850R5HI*q,CUSTOMER
1ca340e0-3f9d-4771-95a8-4d9b1854b569,tran.hong9583,KzqXwFd4HBKT,STAFF
19c15dbf-f0d3-4bae-84db-1349a4572b4d,pham.minh6920,Q@4E1bOWbNlz,CUSTOMER
5ce9a95a-f8dc-494a-929e-8dfc2571026c,pham.huu7437,0RuG1x*16T4B,STAFF
657db608-79db-483a-84ee-322f6287d149,le.thanh5103,FYS4c%r!PXhc,CUSTOMER
fcd8e1b0-617e-4d15-a0b9-4545f23a6dca,hoang.huu8148,$GJX2M#zh9fk,STAFF
74073c7f-a737-4849-bf60-f4ac12c28e6b,phan.duc2027,8Qwa1#Q@M&Q6,CUSTOMER
1c740366-13e8-410c-9be4-fbd953c10358,do.minh7735,5Gy1dlG0BYcW,STAFF
0f3a8178-15e8-4a4c-b26d-eca59c99290f,vo.thi3950,x4MWHmedEQZr,MANAGER
365f1a3e-a615-4d87-9bf8-b555dc1401dc,vo.huu9303,7fBOtJqv%X&I,STAFF
67e7612d-7243-44aa-a543-f092fb46ca24,hoang.thi7336,Vh7V*2&Nd5F1,STAFF
f11fa339-a7c7-4a07-82aa-ab20a849d49f,tran.nam4007,r76qg7&&a!rL,CUSTOMER
37862182-d66b-4a7f-96ad-23f43b51b1ad,hoang.thi6676,HOEMDg%GAsud,CUSTOMER
ea3ecb74-c28e-4186-b396-af3a78b610b0,bui.quang7478,q&1jQR0AptqG,CUSTOMER
a885c2de-94e2-45d8-8eeb-7a6629a3f664,huynh.thi9253,Fg9kOi5XS7ww,CUSTOMER
13629910-6a87-4359-bc67-2af2835f1b0d,vo.thanh9315,NfRd@dbhkS3f,STAFF
67e15054-4908-4acc-bf14-93cba1f7b180,hoang.tuan724,T9ECrTcyD%Bz,CUSTOMER
b2ab75e7-910f-4a7f-8119-9e9ae0ed64ab,bui.thanh9322,87y&&hAdixl&,CUSTOMER
002a7461-f402-4d3a-9a96-315bd4d199f4,phan.anh2659,pi9Kcqgb4%ZA,CUSTOMER
846d6dfc-5e8b-4c9e-bb1c-0c7429d57016,hoang.duc6929,uZW^jZ4hx1wG,CUSTOMER
d0f3262c-a741-4e86-9b78-938b692c66d6,pham.tuan9373,KXEkyoPBPfTm,STAFF
38c57ecd-5a72-4b70-9a04-51581aa0dad6,do.hoang294,CvminE!ulwmC,CUSTOMER
63fe1a16-6c6d-4a28-90ef-2ed9a62badc0,nguyen.hong801,2N71yy7RVtp3,CUSTOMER
0d0a7234-cc76-416d-b223-86a0506936dc,pham.duc116,%V3#LaQi$q5j,STAFF
5521fac0-4468-4780-b70e-269433a55b4a,dang.duc9085,OW13I*FJ#@Jg,CUSTOMER
0d7b724b-9ed3-490f-be8a-97748e6c7d1a,huynh.thanh7760,yPx7N2*df%Uy,STAFF
c261bc25-1ff0-4d4b-8b68-a7e8665d7914,vo.thi75,IJlzV#s@vLwD,CUSTOMER
5ada5ced-e183-405c-9b62-174a7c2de315,huynh.van240,%@!nx7ecGpnw,STAFF
239a48da-e032-42c1-a9f2-24054522e72f,le.huu2486,JMj7t@cBnmsJ,MANAGER
cd0588cc-eef2-4571-bbba-bd0118732e36,nguyen.duc1315,JeGfpDnpYl7v,CUSTOMER
f37b3ad0-da5e-442e-ada8-26b6f03f0bf4,le.thanh2844,7k!YOG^Oj61*,STAFF
59ad97b8-2fbc-4183-b222-51e5fb67b927,do.duc6230,AoQErT0CXoxs,MANAGER
0c2ea979-079c-4309-9f6d-dc95040f9662,vu.van2601,qdYODa0py!zO,STAFF
a563475d-7c0b-4b9a-9503-7a97bcd9f699,le.hoang7010,TM8mDQz*xN3X,STAFF
b647dfb1-74e5-4b3d-ab0c-ffd276aee28a,do.anh4980,HqZc6djUE4dm,CUSTOMER
7632a365-388c-4fe3-b584-a1b87015473d,vu.quang6273,jyb8EzZFca9$,STAFF
5e0af596-67be-48f3-8a9c-e177a827b7ff,do.thanh9119,S%@^ax8r*ydV,ADMIN
96007def-08cb-48e3-89d7-653db758570b,bui.hoang9728,OR^wU$WqwO9$,CUSTOMER
efbaa0bb-8095-4d5e-882a-3cfc640681c9,do.anh7336,YS6bQD7SEYvv,CUSTOMER
9f87efca-f4fa-45a3-8f05-a1172b3a60c7,vu.anh1770,x$RoKuSw#b4q,CUSTOMER
9b740285-fca9-483d-9aa7-db4e42b0e1a3,huynh.minh7327,rgHwAbCiglWR,STAFF
f26e24b1-c802-416b-a98a-b76dc5a38350,vu.thi1717,QOxYes*hAVUD,CUSTOMER
f198186f-546e-4c5b-91eb-1c8db339acab,bui.thi2497,Q5uL@0@CemgM,CUSTOMER
97d2475f-9da6-418e-bac0-7acd085c7e73,le.hong5755,&n3UOqHPYWv8,CUSTOMER
45a7abf2-ae7f-4eb7-be74-1b1430102433,vo.huu507,d5c3sEJXRis9,CUSTOMER
d8d6bd8f-8307-4798-981f-11af6ed47d35,vu.duc8718,^mo%KIK^DLH@,CUSTOMER
6584b8e1-d927-4f28-a510-c2a2f020a5e1,tran.hong913,sk!^3H6E25!k,CUSTOMER
72ea2716-6daf-4f67-b31c-ae9399dd7ebf,dang.thanh6183,qVedmVZwbiNs,STAFF
089b2929-2847-454c-9317-9c58344a73c9,nguyen.anh2459,NIf&tl^W#yik,STAFF
e09c515a-e5a3-4ac4-b76a-2b441698048e,le.duc8083,e&QaCYRF!!L3,CUSTOMER
5d1859ed-ddb1-4723-9329-55ccadaba040,tran.hong1869,NNmTYvIeWobX,CUSTOMER
f93c9668-e7bf-41be-bcb0-723be4491150,phan.hong7695,Bpgxwt*xqnk7,STAFF
248a8077-28dc-4019-952c-f910bc8a4870,hoang.thi7076,1DeNdwcaZ!bm,CUSTOMER
7a223441-ac3d-4740-a0a7-d2d4909c29f3,vo.hong3202,#cNGJPnOEZv*,MANAGER
f69b653f-6f92-4885-833c-7c7a9503e623,nguyen.thanh7979,AHpdysfX^D19,STAFF
06b691be-b257-4041-8ba2-4ec63d8c409f,pham.tuan145,1k@$K8*pK*iT,CUSTOMER
2b66d1ad-166c-451f-ad6f-2fb3e5f7a78c,pham.hong3452,czM!F*xI$mKL,STAFF
b77cc7b5-14e9-4690-a570-68037fe98bf8,pham.anh3990,1Eh#X$L2hQpE,STAFF
487a47bb-caba-4fa7-8b4d-85ed93dadf63,phan.thi2867,^@65EfSP^Psp,CUSTOMER
d0e3ef36-24d7-4859-9b80-4f305dcf7aa6,le.minh826,Xe2hJIb3T&7A,CUSTOMER
ec87ec9a-f096-45c0-b5e0-fe79334fbde0,do.huu1065,LIro%PtGBCHA,STAFF
33a8f851-20ad-4788-9ba8-5bd961aaaa0e,tran.quang2047,r3M*EiqlEaI*,CUSTOMER
34baa929-9543-4d7b-9a9e-c95c20c9dc5c,vu.anh3527,c8E3wxj%1sYe,CUSTOMER
90b5b233-0000-41cc-97d0-1cf236150851,huynh.duc472,$OZtjaTR3K%R,CUSTOMER
3f48ac6b-f715-485e-a6a8-e3b835864e42,do.hong9753,MttJeXn&6l7W,STAFF
6561b14d-b20f-452f-96a2-26be99e174ce,do.duc8187,W$qP5S6pcP8X,STAFF
007d2834-4e3f-473b-a7ed-6e7bfc2fdba6,tran.hoang2990,exH%ETEZu38p,CUSTOMER
756b72bd-c2e1-4257-9af7-265f499c18e3,phan.minh1160,rl2@#9CC&G6o,CUSTOMER
0edc1f6a-15a8-4ba6-948e-c70205abb8db,do.minh7647,xR0CLeqoPwvC,CUSTOMER
4ae9af1e-2ec3-428f-97f4-ac48dc3dbf7a,nguyen.thanh6927,pIoUnQ95xH0z,CUSTOMER
63a03230-94e4-437d-b33d-c140c2bada83,phan.nam4142,lGwQUMeOARam,CUSTOMER
c2a87e63-c0e5-4cd3-92ae-fc1be5ecf11d,hoang.hoang1409,!S^gGiApFAtA,CUSTOMER
8bb3ea20-26ed-45d7-8edb-67106278da72,phan.duc1325,8@F87Oxk9XxQ,CUSTOMER
feceb48c-3be5-48b7-821f-3e3b4d7be696,tran.hong7058,k$GZ#CwP#BaJ,CUSTOMER
66baac09-ee3b-4f14-a637-5113da55796d,dang.anh5283,QUR&q&tEYxvs,CUSTOMER
609ededf-ec04-44fc-8efb-1cabe98ef5bb,hoang.thi4326,utbmSj!Q#z8k,STAFF
ff6761ed-dd41-4e1e-9b5d-037b6d21c6b6,tran.minh9100,choJWb*9XHUC,CUSTOMER
0a3820b4-5c42-49c2-bb7f-e2e9b09c0aa0,le.duc1,Fcv&Bqbu5bPj,CUSTOMER
8fd4ec93-8ab8-4d49-9b0d-09820f80d97a,hoang.hong1113,US8#GZbo75$k,STAFF
91dd5f07-01f4-4b8c-8ea4-f278d5de2e48,bui.quang3656,kovI7^ImJ^&f,STAFF
6fab1413-5335-4608-b239-5ba33aba4503,phan.anh6504,!YKTSUEHUpjF,STAFF
33273853-84c2-47e2-8d39-8a27d03ce2b6,le.hong1675,gyVXBggN6#UL,STAFF
05c851d2-b59b-406d-87e0-547a2619012e,pham.quang329,0kG9HdgmW5gP,CUSTOMER
a9cb3d68-cf28-4f51-ae18-4f20ad59a85a,hoang.huu1154,UxVZrc#$*gDb,CUSTOMER
79fb0c15-2087-4eba-8471-a3ece9466d4d,le.nam1895,1aMM03cqUYSv,STAFF
82075628-27b6-4bea-a7ea-899892c4226d,hoang.anh2741,%*dbnqCTPniN,CUSTOMER
887aa8b8-38ab-4dfc-bfad-39243a18018a,tran.thi7908,M$LI9My#SC!1,CUSTOMER
a1391693-ab31-4ca9-8139-7b10e673461e,le.thanh1372,7ZbJ^yviIW3@,STAFF
3a936ce1-38b2-4bf1-af46-4ccb88900748,pham.huu4301,JAYacb&gar2%,CUSTOMER
8a3d53bf-a885-4bf3-a8c0-5bbdf3cd814d,do.hoang7249,t1cfSkVp0Bov,CUSTOMER
6fefd6c1-1ddc-45c9-98a7-e12cfdd01505,do.hoang7148,IoufeN0h9W9#,STAFF
f2fef9cf-4da8-4fa2-a5dd-e96a025f8813,tran.quang3838,0Zgs0Bk@B2aQ,CUSTOMER
412ebee7-de9b-48d5-9389-684cac3027fd,phan.hong2052,IXCr2U0rh^&E,CUSTOMER
5adf98a0-1bc5-4e88-8b55-92770f486567,le.thi8465,Huk&$jdgIOL#,STAFF
555b8796-2915-45a4-8194-100a1b794500,hoang.hong1469,aOBjz%0g$lNn,CUSTOMER
63196604-2099-41a6-9b6d-01e33f811a09,dang.van8821,ZhQ5o8cdJ9r9,CUSTOMER
0db03056-d179-4476-b406-3932a758e218,vu.minh9104,q&prS6%NYcJz,STAFF
8d0d2007-f37d-4743-875e-75ef69959efc,phan.hoang4056,e&3i$#Kk3$y1,CUSTOMER
5b616f32-fc4a-47d6-b6e2-1d6b0eeba34f,le.hoang3695,eFyrN5ocSn$G,MANAGER
6ed19643-5287-4884-998f-9e5b2d9d2125,do.minh1456,G3f54NC6Yeiz,MANAGER
514d69bb-553a-458a-ad4a-ed92b647b5d7,huynh.thi1510,KieytlW!sWxM,CUSTOMER
f179581f-dada-4c7f-bd68-e056194e5930,phan.nam6572,3Z^!&wPzwsn#,STAFF
e6d02e02-95a0-4a9a-a90a-5728f3c973d8,nguyen.thi1686,kkOtvs!pZ&pD,CUSTOMER
225a5a91-9073-4da1-9193-b4c474cec3cf,vo.hoang1896,ay*7L^D3RwEm,CUSTOMER
c7c9a3d8-da72-430d-ab13-2d718bfea971,dang.thi6831,oSRI1C1SBiYF,STAFF
3ddd8342-e2b4-4341-909f-c706af88e741,le.thanh3107,awMOmX3unUt%,CUSTOMER
b386040b-bb79-447a-87a1-a2acfe295743,pham.quang2548,W9fMB*w6C#AU,CUSTOMER
e14a97fc-de25-46cf-98d5-3197858a6854,tran.thanh8413,PPvEHti4&jWM,CUSTOMER
ccb35b33-9bac-4ed1-85c5-fd1837d8be39,pham.van9199,nwqCa2NaX#2i,CUSTOMER
da9791bb-2510-4058-adc2-14b68a2734c9,le.van2670,@2nQJM3huBFt,STAFF
68744a37-e124-499c-872c-09a32b850f30,do.van7318,#EuEEwDfY&aY,CUSTOMER
35d6a626-b342-48c2-94ad-791430a52a17,phan.duc6876,BcKPlPs%tlbe,CUSTOMER
98e14b98-48bb-4369-854e-1f12cfa12e5d,do.hoang3678,XHIt8^4cj^Wo,CUSTOMER
f8d49cf6-398f-484e-9e25-3faa091f11da,pham.quang4415,NNO#%bniJPm6,CUSTOMER
3c10f2fa-2b0d-4abe-abd0-1de4ee54c73f,phan.huu3211,Cn@LhJ4Op%$H,STAFF
38b352e4-0fcf-4d1d-b4fd-575a90303f22,vu.minh6229,OhJAJZ5emk@&,CUSTOMER
19064d17-4378-4b41-8b68-2fdebe33ede4,huynh.minh7436,SIKsdFpbY5hX,CUSTOMER
b2d14a9f-f3f7-4f51-b3b8-beb9403670a9,le.thi9419,e2eZHtoAYAHm,CUSTOMER
ebcc3de8-3c27-4897-9141-36954e9a2c34,dang.duc6270,v6vo642^m9T8,CUSTOMER
21e995b4-f3e8-4861-890b-c636cece4bf6,dang.minh9745,AhHoroUDoPtu,STAFF
0c633b51-a5ed-4e2a-9708-97b244dedfcb,bui.minh7374,f^H$3wo%OyOU,MANAGER
7392b635-72c9-4903-a94f-acfba130593c,do.hong3102,pFYza#PNPD3b,STAFF
65edf0c1-1429-4355-8056-9a267f889e6c,bui.thanh8148,IQJlNs58IK0Z,STAFF
1e9464d0-3037-4c6a-b37f-f2e59648620d,dang.nam8751,h75L1@d0MY#@,CUSTOMER
94dd7fe2-5421-4f86-b7f9-6abd659362f3,vo.hoang7340,IP$C&3LBddA!,STAFF
0425c127-51c8-4612-aace-47bd367f3350,do.quang5945,wU^f@rualY03,CUSTOMER
d0bd8a81-9db8-46f1-998c-ba1102c9cda5,dang.thanh2414,1skOv0k3@DYn,MANAGER
807aa7c0-6a43-4bc8-a1a3-2bb52d741469,tran.quang26,dMFnd7VkdOXb,STAFF
afa22954-6605-45ed-adcc-71b4fae2e1e8,dang.van3641,6ofB^pm!LkUW,STAFF
cab54301-2983-4c2b-a1fa-e91a1d04a972,dang.tuan9727,RTDjYfbqMDyw,CUSTOMER
854e0811-d6e6-4771-a17c-dde48f4184b1,hoang.van1685,C^i%Q6zjX&b^,CUSTOMER
86963046-78dd-4e36-a94d-c2d91eb088b8,dang.hong6564,0^81qilqDr*Q,CUSTOMER
ac388772-9d40-48a4-b015-744a2e5d841d,nguyen.hong1862,SA37mA@c!0CS,CUSTOMER
93500980-ba95-4326-b2fa-a27394b215c1,pham.hong2849,C9hlZLRzFfC0,CUSTOMER
a74bd4a2-d19a-4714-a148-b013c5f19144,dang.thanh9544,tKs21%ajKspU,CUSTOMER
4ebaedd1-4ed7-4737-96b6-1f481665cd6f,pham.anh7278,t20*hTEtbUzb,CUSTOMER
0d967693-be39-44de-a4dd-47905703842a,vu.hong5854,9pxgV$zEVslq,STAFF
63b74db0-6d07-4766-a8a0-02f2042cc1ec,le.van7933,GQXu9rA@JShH,CUSTOMER
f6c5e5a3-8fb2-412e-a0d5-614e33007f3e,pham.van7082,Q%OYVtITVGvR,CUSTOMER
ee629be5-c79a-4f29-b895-7df0be954880,hoang.minh6204,BClVx^UQC1zt,CUSTOMER
81335862-a2d8-40c4-aa6c-bef1027dfbe2,huynh.quang729,qH$U%0^Zyh#p,CUSTOMER
ef487c23-775f-433f-b630-9113dd9c3756,nguyen.van1429,KVg93XS$OkE0,STAFF
2e3c48a5-5259-45c9-967b-8ddc68233592,pham.van3129,YVIU60PTIkvd,MANAGER
5c67aa17-9d9d-4b60-91cf-0b56de99c4d3,bui.thanh1471,6ap*TVfJUNi9,STAFF
b46e86d5-bdf5-4cae-b619-9a73cd24bb2f,do.thi7804,ST!u^wu6Nfu3,CUSTOMER
dd563346-8828-49bc-ba23-55f57d143289,hoang.thi9674,d!TmR0lAIMKt,CUSTOMER
1b6efa26-8db8-4602-94e1-c31dd06744e1,bui.anh2650,XwK&lsl$6e5X,STAFF
d500da49-0b88-414b-8436-95c2b77f9578,huynh.quang6972,pIIe7Te0d^BQ,CUSTOMER
6943bfb2-bba6-4737-96b8-dd02f6667660,pham.anh1887,WSfB1GWqCAjp,CUSTOMER
c552f6e4-6493-4598-9822-ddf339f0a7db,tran.tuan3508,ez4qd4SdP$63,CUSTOMER
bf0b0ff1-daed-4c01-9985-ba9d8a69cc25,nguyen.hoang424,R9BBbd2Z^8YH,CUSTOMER
404f0bf1-8b4d-4c71-90ca-2b072fefcb1f,huynh.thi7055,GuNHUQ4ltYod,STAFF
c81bdb0e-defb-4c44-9239-4994e856afc2,phan.thi8126,m6qNzzKbT!E3,CUSTOMER
7fe6148e-8ba4-473e-857d-80b79a1f31a9,do.duc3230,N@geHsXVTaTM,STAFF
888476db-7815-406e-a80e-b22aaeecec06,tran.huu1955,pHqdM3jkM0q%,STAFF
3e69d2e0-ec07-4287-9499-b68293fea790,vu.minh1255,qbvxCoQJQ$1P,STAFF
